Initializing internal log file.
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects06 (12).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects06 (13).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects06 (14).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects06 (15).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects06 (16).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects06 (17).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects06 (18).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects06 (2).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects06 (3).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects06 (4).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects06 (5).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects06 (6).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects06 (7).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects06 (8).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects06 (9).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects06.package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects07 (10).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects07 (11).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects07 (12).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects07 (13).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects07 (14).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects07 (15).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects07 (16).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects07 (17).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects07 (18).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects07 (2).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects07 (3).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects07 (4).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects07 (5).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects07 (6).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects07 (7).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects07 (8).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects07 (9).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects07.package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects08 (10).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects08 (11).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects08 (12).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects08 (13).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects08 (14).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects08 (15).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects08 (16).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects08 (17).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects08 (18).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects08 (2).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects08 (3).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects08 (4).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects08 (5).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects08 (6).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects08 (7).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects08 (8).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects08 (9).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects08.package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects09 (10).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects09 (11).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects09 (12).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects09 (13).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects09 (14).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects09 (15).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects09 (16).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects09 (17).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects09 (18).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects09 (2).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects09 (3).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects09 (4).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects09 (5).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects09 (6).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects09 (7).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects09 (8).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects09 (9).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Objects09.package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\ObjectScripts (10).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\ObjectScripts (11).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\ObjectScripts (12).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\ObjectScripts (13).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\ObjectScripts (14).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\ObjectScripts (2).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\ObjectScripts (3).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\ObjectScripts (4).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\ObjectScripts (5).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\ObjectScripts (6).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\ObjectScripts (7).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\ObjectScripts (8).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\ObjectScripts (9).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\ObjectScripts.package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Overrides (2).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Overrides (3).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Overrides.package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Sfx1 (10).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Sfx1 (11).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Sfx1 (2).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Sfx1 (3).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Sfx1 (4).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Sfx1 (5).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Sfx1 (6).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Sfx1 (7).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Sfx1 (8).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Sfx1 (9).package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:17 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:17 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\guids and instances\Sfx1.package
[L33 | Packages_Initial.cs] 12:26:17 PM: This file is a package file.
